itemId	latitude	longitude
10839	34.10	-117.72
10840	45.54	-122.70
10841	45.54	-122.70
10842	32.93	-97.23
10843	38.58	-121.48
10844	35.32	-97.49
10845	32.90	-97.04
10846	32.90	-97.04
10847	30.31	-97.74
10848	30.31	-97.74
10849	31.09	-97.72
10850	31.09	-97.72
10851	31.09	-97.72
10852	30.39	-97.74
10853	30.40	-97.75
10854	30.40	-97.75
10855	30.40	-97.74
10856	30.39	-97.74
10857	30.39	-97.74
10858	30.39	-97.74
10859	30.39	-97.74
10860	30.39	-97.74
10861	30.39	-97.74
10862	30.39	-97.74
10863	30.39	-97.74
10864	30.47	-97.80
10865	30.47	-97.80
10866	30.48	-97.80
10867	40.81	-74.08
10868	40.77	-73.53
10869	37.87	-122.46
10870	32.71	-117.16
10871	32.71	-117.16
10872	32.71	-117.16
10873	39.74	-104.99
10874	20.91	-156.69
10875	20.92	-156.70
10876	20.87	-156.68
10877	20.89	-156.44
10878	36.15	-86.80
10879	36.18	-86.75
10880	37.76	-122.42
10881	59.24	17.83
10882	59.31	18.08
10883	40.98	28.82
10884	59.35	18.06
10885	59.14	18.12
10886	59.34	17.94
10887	59.36	17.99
10888	51.93	4.47
10889	51.92	4.49
10890	51.93	4.47
10891	33.57	-117.73
10892	57.71	11.97
10893	-34.92	138.60
10894	59.31	18.08
10895	57.73	11.68
10896	57.73	11.68
10897	52.50	13.47
10898	54.59	-5.94
10899	57.72	12.05
10900	59.19	17.57
10901	59.27	17.92
10902	59.35	18.04
10903	59.31	18.16
10904	55.70	13.19
10905	55.71	13.19
10906	55.71	13.19
10907	55.71	13.19
10908	59.34	18.07
10909	48.24	16.34
10910	48.24	16.34
10911	48.14	11.58
10912	48.14	11.58
10913	48.14	11.57
10914	48.14	11.57
10915	64.75	20.96
10916	57.65	14.69
10917	59.33	18.04
10918	48.14	11.56
10919	48.13	11.60
10920	48.17	11.71
10921	48.14	11.68
10922	48.14	11.56
10923	48.13	11.59
10924	46.12	-64.69
10925	46.79	-71.38
10926	32.95	-96.84
10927	32.95	-96.84
10928	32.85	-97.15
10929	32.84	-97.15
10930	59.33	18.07
10931	59.33	18.07
10932	57.85	14.13
10933	57.78	14.23
10934	57.78	14.16
10935	51.52	-0.13
10936	59.33	18.06
10937	47.71	-122.34
10938	35.44	-97.39
10939	29.84	-97.97
10940	29.87	-97.94
10941	45.43	-75.69
10942	59.32	18.03
10943	59.40	17.95
10944	59.40	17.94
10945	59.33	18.04
10946	59.33	18.06
10947	59.33	18.06
10948	59.32	18.07
10949	59.32	18.07
10950	30.22	-97.76
10951	42.38	-71.10
10952	37.79	-122.42
10953	32.40	-99.76
10954	53.59	10.05
10955	37.76	-122.42
10956	37.76	-122.43
10957	59.31	18.07
10958	24.66	46.79
10959	24.69	46.72
10960	59.42	17.83
10961	30.49	-97.68
10962	30.50	-97.68
10963	30.41	-97.85
10964	39.08	-94.58
10965	55.59	13.01
10966	55.59	13.01
10967	59.40	17.95
10968	59.40	17.95
10969	59.31	18.07
10970	59.64	17.93
10971	59.34	18.06
10972	59.36	17.97
10973	34.07	-81.15
10974	34.08	-81.16
10975	59.29	18.05
10976	59.26	18.12
10977	59.28	18.13
10978	59.32	18.07
10979	59.30	18.09
10980	35.21	-97.45
10981	35.21	-97.44
10982	39.29	-76.62
10983	37.62	-122.39
10984	37.62	-122.39
10985	37.76	-122.42
10986	39.03	-94.69
10987	59.31	18.07
10988	35.62	-97.48
10989	34.86	-82.27
10990	55.60	13.00
10991	35.61	-97.57
10992	29.74	-95.60
10993	32.79	-96.81
10994	32.78	-96.79
10995	29.71	-95.49
10996	29.79	-95.53
10997	37.88	-122.30
10998	30.53	-97.82
10999	30.42	-97.67
11000	30.20	-97.67
11001	30.14	-97.83
11002	30.18	-97.83
11003	30.08	-97.83
11004	40.02	-105.28
11005	59.44	18.06
11006	59.43	18.06
11007	21.32	-157.87
11008	21.30	-157.84
11009	35.91	-78.78
11010	35.90	-78.78
11011	35.91	-78.78
11012	20.92	-156.70
11013	41.98	-87.67
11014	41.88	-87.62
11015	42.06	-87.75
11016	57.67	11.93
11017	59.40	17.95
11018	28.49	-81.43
11019	44.94	-93.10
11020	43.04	-87.92
11021	48.15	11.46
11022	30.42	-97.75
11023	30.39	-97.73
11024	37.79	-122.44
11025	37.78	-122.41
11026	40.26	-74.70
11027	40.32	-74.62
11028	40.57	-74.33
11029	33.78	-84.38
11030	33.78	-84.38
11031	33.78	-84.39
11032	32.83	-96.79
11033	57.70	11.96
11034	57.70	11.97
11035	33.44	-111.96
11036	44.86	-93.24
11037	37.81	-122.41
11038	33.07	-97.08
11039	32.84	-96.85
11040	30.34	-97.76
11041	37.79	-122.41
11042	37.80	-122.44
11043	37.79	-122.41
11044	30.23	-97.82
11045	42.31	-83.67
11046	42.28	-83.74
11047	37.52	-122.26
11048	35.22	-97.49
11049	35.18	-97.50
11050	35.21	-97.44
11051	37.44	-122.16
11052	37.89	-122.13
11053	37.79	-122.42
11054	37.80	-122.41
11055	40.68	-74.00
11056	40.67	-74.01
11057	28.42	-81.58
11058	28.42	-81.58
11059	28.42	-81.58
11060	28.42	-81.59
11061	28.42	-81.58
11062	28.42	-81.58
11063	28.42	-81.58
11064	28.42	-81.58
11065	28.42	-81.58
11066	28.42	-81.58
11067	28.42	-81.58
11068	28.34	-81.57
11069	28.34	-81.57
11070	28.34	-81.58
11071	28.35	-81.58
11072	28.36	-81.56
11073	28.35	-81.56
11074	28.36	-81.56
11075	28.36	-81.56
11076	33.00	-96.70
11077	45.35	-75.81
11078	37.78	-122.40
11079	34.18	-118.40
11080	43.62	-116.28
11081	43.61	-116.29
11082	43.61	-116.28
11083	43.62	-116.33
11084	43.59	-116.28
11085	43.63	-116.28
11086	51.12	-114.02
11087	-37.82	144.97
11088	-37.82	144.99
11089	57.78	14.16
11090	58.18	13.55
11091	24.69	46.67
11092	24.69	46.67
11093	59.26	18.10
11094	59.29	18.09
11095	51.47	-0.45
11096	51.51	-0.08
11097	37.76	-122.46
11098	59.33	18.01
11099	51.43	-0.55
11100	57.70	11.67
11101	57.71	11.70
11102	52.53	13.42
11103	57.70	11.97
11104	56.69	16.32
11105	50.71	7.13
11106	59.32	18.03
11107	59.32	18.03
11108	59.32	18.03
11109	59.62	17.69
11110	59.42	17.86
11111	59.41	17.86
11112	59.42	17.85
11113	59.62	17.72
11114	60.67	17.13
11115	60.47	17.40
11116	59.62	17.72
11117	59.42	17.92
11118	59.41	17.96
11119	57.71	11.96
11120	64.71	21.13
11121	64.71	21.13
11122	64.75	20.96
11123	64.76	20.97
11124	63.80	20.30
11125	63.79	20.29
11126	37.80	-122.39
11127	18.45	-66.08
11128	18.45	-66.08
11129	18.38	-65.92
11130	33.91	-98.49
11131	39.99	-75.76
11132	39.99	-75.75
11133	52.95	-1.15
11134	52.95	-1.14
11135	35.18	-97.44
11136	26.16	-80.13
11137	26.17	-80.12
11138	26.17	-80.12
11139	56.04	12.69
11140	40.02	-105.28
11141	37.78	-122.41
11142	37.78	-122.41
11143	60.17	24.94
11144	27.69	-80.40
11145	28.47	-81.47
11146	37.78	-122.44
11147	55.72	13.03
11148	59.34	18.08
11149	59.40	17.95
11150	59.34	18.05
11151	59.34	18.06
11152	37.77	-122.42
11153	48.21	12.13
11154	59.32	18.07
11155	59.29	18.29
11156	37.44	-122.16
11157	33.94	-118.40
11158	33.87	-117.89
11159	33.80	-117.88
11160	59.31	18.09
11161	59.32	18.07
11162	59.36	18.06
11163	59.30	17.95
11164	35.47	-97.52
11165	30.40	-97.75
11166	30.40	-97.75
11167	38.90	-77.01
11168	38.90	-77.01
11169	30.27	-97.75
11170	40.79	-73.95
11171	30.31	-97.74
11172	30.30	-97.76
11173	40.02	-105.28
11174	40.02	-105.28
11175	52.30	4.95
11176	30.30	-97.74
11177	59.29	17.97
11178	34.11	-117.53
11179	34.06	-117.19
11180	59.35	18.06
11181	51.52	7.46
11182	51.49	7.50
11183	47.38	8.50
11184	47.39	8.49
11185	32.74	-97.37
11186	32.91	-97.32
11187	33.70	-117.95
11188	35.47	-97.51
11189	47.38	8.53
11190	47.30	8.56
11191	47.14	8.43
11192	47.05	8.31
11193	47.05	8.31
11194	47.61	-122.34
11195	47.62	-122.36
11196	47.62	-122.33
11197	47.62	-122.35
11198	35.32	-97.49
11199	40.74	-74.01
11200	37.38	-122.00
11201	30.28	-97.80
11202	30.28	-97.80
11203	29.95	-95.67
11204	29.83	-97.98
11205	52.39	5.28
11206	52.35	4.97
11207	52.31	4.94
11208	59.35	17.97
11209	59.36	17.95
11210	59.34	18.07
11211	37.79	-122.41
11212	33.70	-78.92
11213	33.80	-79.01
11214	33.80	-79.00
11215	33.71	-78.92
11216	33.67	-78.94
11217	33.76	-78.97
11218	59.38	17.94
11219	59.34	18.03
11220	51.45	-0.11
11221	51.49	-0.10
11222	59.32	18.03
11223	37.79	-122.41
11224	37.61	-122.39
11225	30.26	-97.81
11226	37.80	-122.39
11227	34.90	-82.34
11228	47.60	-122.33
11229	47.60	-122.33
11230	47.59	-122.33
11231	47.58	-122.30
11232	47.56	-122.29
11233	47.54	-122.28
11234	47.52	-122.28
11235	47.44	-122.30
11236	38.96	-77.36
11237	32.99	-96.99
11238	37.79	-122.43
11239	37.80	-122.43
11240	34.89	-82.40
11241	30.25	-97.77
11242	30.27	-97.75
11243	30.25	-97.77
11244	30.23	-97.76
11245	35.65	-97.47
11246	38.91	-77.07
11247	40.72	-73.99
11248	40.74	-74.01
11249	37.76	-122.42
11250	33.00	-96.96
11251	39.76	-105.01
11252	39.72	-104.96
11253	37.43	-122.26
11254	37.50	-122.49
11255	39.07	-94.58
11256	39.05	-94.60
11257	38.97	-95.24
11258	37.79	-122.41
11259	21.31	-157.86
11260	21.31	-157.85
11261	37.32	-121.92
11262	37.34	-121.91
11263	37.34	-121.90
11264	35.67	139.76
11265	35.67	139.71
11266	35.67	139.70
11267	37.42	-122.21
11268	40.77	-73.98
11269	36.14	-115.16
11270	34.00	-118.41
11271	34.02	-118.42
11272	34.03	-118.01
11273	34.02	-118.42
11274	34.01	-118.42
11275	34.03	-118.39
11276	37.41	-122.13
11277	40.06	-105.28
11278	38.63	-90.35
11279	38.61	-90.32
11280	40.48	-88.95
11281	39.80	-89.65
11282	33.81	-117.92
11283	33.80	-117.92
11284	57.69	11.95
11285	57.66	11.99
11286	57.70	11.99
11287	57.70	11.98
11288	57.70	11.99
11289	57.70	11.99
11290	57.70	11.99
11291	59.33	18.03
11292	55.57	12.90
11293	53.56	9.95
11294	49.55	8.68
11295	59.33	18.06
11296	37.78	-122.40
11297	37.78	-122.41
11298	59.86	17.64
11299	59.85	17.65
11300	59.32	18.03
11301	50.37	8.75
11302	48.89	8.70
11303	49.00	8.45
11304	55.60	13.01
11305	55.60	13.01
11306	55.60	13.01
11307	55.60	13.00
11308	55.61	13.00
11309	55.60	13.01
11310	55.60	13.00
11311	57.70	11.69
11312	51.51	-0.13
11313	57.70	11.97
11314	57.70	11.97
11315	58.08	13.02
11316	58.39	13.85
11317	59.34	18.04
11318	59.34	18.04
11319	59.34	18.04
11320	59.34	18.04
11321	59.00	16.21
11322	59.05	17.31
11323	59.08	17.60
11324	59.09	17.57
11325	59.16	17.65
11326	50.98	6.90
11327	57.70	11.96
11328	57.70	11.96
11329	57.71	11.97
11330	33.84	-84.26
11331	33.82	-84.38
11332	51.52	-0.14
11333	18.38	-66.05
11334	18.38	-66.05
11335	48.12	11.51
11336	48.15	11.58
11337	39.99	-83.04
11338	59.34	18.07
11339	33.35	-96.56
11340	37.61	-122.38
11341	36.08	-115.14
11342	33.64	-84.44
11343	33.64	-84.44
11344	39.98	-83.00
11345	39.98	-83.00
11346	39.97	-83.00
11347	39.98	-83.00
11348	39.98	-83.02
11349	57.73	11.89
11350	8.99	-79.51
11351	8.98	-79.51
11352	57.71	11.96
11353	57.71	11.96
11354	57.70	11.95
11355	30.29	-97.82
11356	30.28	-97.77
11357	36.11	-86.82
11358	35.94	-86.82
11359	30.25	-97.75
11360	30.26	-97.73
11361	33.10	-96.68
11362	59.31	18.08
11363	33.20	-97.12
11364	59.33	18.06
11365	39.97	-105.12
11366	39.72	-104.99
11367	37.78	-122.43
11368	32.95	-97.13
11369	32.92	-97.08
11370	36.09	-95.93
11371	55.60	13.00
11372	57.74	12.11
11373	32.91	-96.77
11374	55.68	12.57
11375	55.59	13.01
11376	55.61	13.02
11377	47.82	12.99
11378	47.82	13.01
11379	47.87	13.12
11380	26.53	-81.76
11381	37.75	-122.45
11382	37.63	-122.40
11383	59.40	18.06
11384	59.38	13.50
11385	35.80	-78.71
11386	39.10	-94.58
11387	40.71	-73.97
11388	40.73	-73.98
11389	51.43	6.78
11390	30.27	-97.73
11391	40.00	-83.03
11392	39.94	-83.00
11393	18.40	-66.00
11394	36.17	-95.77
11395	41.89	-87.62
11396	32.96	-97.31
11397	32.91	-97.31
11398	59.33	18.08
11399	33.45	-86.79
11400	33.52	-86.80
11401	33.52	-86.80
11402	33.77	-84.36
11403	48.78	9.18
11404	48.78	9.18
11405	32.90	-97.04
11406	42.16	-87.77
11407	37.79	-122.40
11408	37.77	-122.43
11409	37.77	-122.43
11410	37.77	-122.43
11411	37.49	-122.22
11412	37.49	-122.22
11413	37.77	-122.43
11414	37.40	-122.05
11415	37.80	-122.40
11416	30.26	-97.76
11417	30.25	-97.75
11418	30.27	-97.74
11419	30.41	-97.85
11420	45.53	-122.70
11421	40.01	-105.25
11422	40.02	-105.26
11423	40.02	-105.27
11424	40.02	-105.26
11425	39.50	-106.16
11426	33.65	-117.74
11427	40.72	-74.00
11428	33.77	-84.36
11429	34.87	-82.40
11430	34.86	-82.26
11431	30.24	-97.76
11432	33.62	-111.94
11433	36.12	-86.77
11434	41.95	-87.66
11435	41.95	-87.66
11436	62.39	17.32
11437	37.79	-122.40
11438	47.39	8.52
11439	45.54	-122.65
11440	37.29	-121.95
11441	37.39	-122.08
11442	52.34	5.22
11443	45.39	-122.75
11444	45.52	-122.68
11445	45.52	-122.68
11446	39.09	-94.58
11447	40.14	-105.13
11448	45.30	-75.93
11449	45.50	-73.57
11450	57.70	11.93
11451	36.15	-86.78
11452	45.09	-93.44
11453	44.94	-93.10
11454	41.98	-87.91
11455	42.93	-71.44
11456	32.75	-117.15
11457	32.87	-117.21
11458	32.85	-117.27
11459	39.97	-83.00
11460	30.49	-97.74
11461	33.37	-86.78
11462	33.50	-86.80
11463	33.45	-86.73
11464	30.26	-97.74
11465	30.16	-97.79
11466	28.52	-81.38
11467	28.45	-81.48
11468	37.35	-121.94
11469	37.78	-122.39
11470	40.79	-73.10
11471	37.71	-121.88
11472	37.43	-122.16
11473	19.70	-155.06
11474	21.34	-157.92
11475	30.57	-97.85
11476	-34.91	138.60
11477	30.45	-97.79
11478	32.79	-96.78
11479	33.85	-84.36
11480	30.40	-97.73
11481	30.31	-97.73
11482	33.00	-96.97
11483	32.99	-96.91
11484	41.85	-87.95
11485	41.85	-87.95
11486	34.09	-118.37
11487	34.15	-118.25
11488	34.13	-118.26
11489	37.78	-122.41
11490	37.81	-122.40
11491	37.81	-122.41
11492	37.81	-122.42
11493	37.81	-122.43
11494	37.36	-121.92
11495	39.33	-74.50
11496	39.34	-74.47
11497	38.44	-122.71
11498	32.85	-97.19
11499	32.90	-97.19
11500	32.96	-96.64
11501	59.34	18.06
11502	30.46	-88.43
11503	30.30	-89.71
11504	30.12	-93.71
11505	30.25	-97.78
11506	37.34	-121.89
11507	37.30	-121.92
11508	37.38	-122.06
11509	37.34	-121.89
11510	37.38	-122.07
11511	37.39	-122.08
11512	37.37	-122.03
11513	30.23	-97.80
11514	32.90	-97.04
11515	32.84	-97.13
11516	32.84	-97.13
11517	37.80	-122.40
11518	43.16	-77.62
11519	30.20	-97.72
11520	30.29	-97.71
11521	37.61	-122.39
11522	30.24	-97.79
11523	32.67	-97.01
11524	29.74	-95.42
11525	29.78	-95.54
11526	29.78	-95.54
11527	30.00	-95.16
11528	33.45	-112.07
11529	33.45	-112.07
11530	33.45	-112.07
11531	33.45	-112.07
11532	33.45	-112.06
11533	34.08	-118.36
11534	34.23	-118.55
11535	45.53	-122.63
11536	45.53	-122.66
11537	37.80	-122.44
11538	37.80	-122.42
11539	37.61	-122.38
11540	34.14	-118.39
11541	38.95	-77.34
11542	37.78	-122.39
11543	37.90	-122.06
11544	30.27	-97.73
11545	35.56	-97.64
11546	35.58	-97.64
11547	37.61	-122.39
11548	29.78	-95.72
11549	36.08	-86.95
11550	37.80	-122.40
11551	38.90	-77.03
11552	38.89	-77.01
11553	38.89	-77.01
11554	38.89	-77.02
11555	38.89	-77.00
11556	18.40	-66.00
11557	18.40	-66.00
11558	39.75	-104.99
11559	39.75	-105.01
11560	37.43	-122.15
11561	39.04	-94.62
11562	38.93	-94.36
11563	33.14	-117.18
11564	33.13	-117.32
11565	37.79	-122.40
11566	37.80	-122.39
11567	37.77	-122.40
11568	34.02	-118.39
11569	34.02	-118.39
11570	34.02	-118.40
11571	33.89	-118.39
11572	33.90	-118.38
11573	34.02	-118.40
11574	34.02	-118.40
11575	34.02	-118.39
11576	34.02	-118.39
11577	34.02	-118.39
11578	19.74	-156.04
11579	37.43	-122.16
11580	37.42	-122.10
11581	37.42	-122.10
11582	36.06	-95.88
11583	36.06	-95.85
11584	37.29	-121.93
11585	38.90	-77.19
11586	47.58	-122.34
11587	47.60	-122.33
11588	34.07	-118.37
11589	34.08	-118.35
11590	47.56	-122.29
11591	47.61	-122.33
11592	47.62	-122.33
11593	29.95	-90.08
11594	37.79	-122.41
11595	47.73	-122.31
11596	37.71	-121.87
11597	45.53	-122.68
11598	45.45	-122.78
11599	37.43	-122.10
11600	37.61	-122.38
11601	33.81	-84.44
11602	33.81	-117.92
11603	14.59	121.06
11604	14.59	121.06
11605	14.58	121.06
11606	38.95	-95.23
11607	35.61	-97.57
11608	1.32	103.84
11609	37.87	-122.27
11610	39.33	-120.18
11611	37.77	-122.43
11612	30.27	-97.74
11613	37.61	-122.39
11614	40.03	-105.25
11615	37.39	-122.06
11616	30.50	-97.78
11617	30.48	-97.68
11618	36.07	-115.18
11619	35.97	-115.17
11620	41.88	-87.63
11621	41.79	-87.74
11622	37.50	-122.26
11623	50.94	6.96
11624	59.35	17.88
11625	37.72	-122.45
11626	-34.94	138.62
11627	37.35	-121.99
11628	59.40	17.95
11629	59.33	17.99
11630	59.30	17.99
11631	34.00	-118.43
11632	59.34	18.06
11633	59.39	17.93
11634	57.72	12.94
11635	50.12	8.65
11636	59.33	18.06
11637	37.79	-122.41
11638	37.77	-122.40
11639	59.33	18.01
11640	59.33	18.02
11641	59.34	18.01
11642	59.32	18.05
11643	48.77	9.18
11644	48.77	9.18
11645	48.77	9.18
11646	52.55	13.41
11647	52.51	13.37
11648	47.37	8.54
11649	47.37	8.54
11650	47.38	8.54
11651	49.34	9.12
11652	59.38	13.48
11653	57.71	11.98
11654	57.71	11.98
11655	57.71	11.98
11656	57.71	11.97
11657	57.71	11.97
11658	57.71	11.97
11659	57.70	11.97
11660	57.71	11.97
11661	57.71	11.97
11662	13.76	100.56
11663	13.77	100.57
11664	13.82	100.56
11665	13.75	100.54
11666	59.32	17.99
11667	41.48	-81.82
11668	39.16	-84.43
11669	39.15	-84.44
11670	39.15	-84.45
11671	39.14	-84.44
11672	40.72	-74.00
11673	40.72	-74.01
11674	48.19	16.39
11675	59.33	18.00
11676	51.41	-0.30
11677	32.02	-102.12
11678	59.36	18.00
11679	59.36	18.00
11680	40.78	-73.98
11681	59.33	18.08
11682	40.86	-82.26
11683	59.37	13.53
11684	59.41	13.58
11685	59.40	13.57
11686	59.31	18.08
11687	59.32	18.08
11688	59.32	18.08
11689	59.32	18.08
11690	59.32	18.08
11691	59.31	18.08
11692	59.32	18.08
11693	55.60	13.00
11694	55.61	13.00
11695	55.60	13.00
11696	30.36	-97.75
11697	30.36	-97.79
11698	34.15	-118.15
11699	48.17	17.20
11700	39.76	-104.99
11701	32.82	-97.20
11702	37.32	-122.02
11703	59.36	18.06
11704	59.34	18.10
11705	29.91	-95.41
11706	29.92	-95.41
11707	42.34	-83.05
11708	29.43	-98.49
11709	59.32	18.06
11710	49.47	11.10
11711	49.50	11.45
11712	56.88	14.81
11713	56.88	14.81
11714	56.88	14.81
11715	56.88	14.81
11716	52.38	9.74
11717	52.38	9.74
11718	52.38	9.74
11719	33.76	-84.35
11720	33.76	-84.32
11721	55.61	13.01
11722	33.73	-117.79
11723	33.72	-117.80
11724	33.73	-117.79
11725	33.65	-117.74
11726	59.33	18.07
11727	55.70	13.19
11728	55.60	13.00
11729	40.02	-105.26
11730	56.04	12.69
11731	56.08	12.71
11732	38.91	-77.04
11733	49.46	8.52
11734	49.12	8.59
11735	37.86	-122.26
11736	59.34	18.08
11737	38.93	-121.06
11738	39.27	-120.12
11739	36.28	-94.30
11740	59.31	18.08
11741	59.31	18.43
11742	59.34	18.09
11743	40.72	-74.00
11744	32.81	-96.79
11745	21.33	-158.09
11746	49.80	9.98
11747	51.50	0.00
11748	51.44	-0.05
11749	33.55	-101.95
11750	37.79	-122.45
11751	59.31	18.09
11752	59.31	18.09
11753	31.12	-97.74
11754	31.07	-97.67
11755	31.07	-97.67
11756	31.09	-97.72
11757	49.26	-123.07
11758	49.25	-122.89
11759	30.48	-97.68
11760	30.44	-97.79
11761	41.50	-81.50
11762	38.99	-94.69
11763	37.45	-122.16
11764	37.62	-122.39
11765	30.21	-97.66
11766	33.95	-118.40
11767	33.95	-118.41
11768	33.95	-118.40
11769	33.95	-118.40
11770	51.52	-0.08
11771	35.53	-97.57
11772	35.53	-97.57
11773	-34.92	138.60
11774	-34.92	138.60
11775	41.84	-88.01
11776	41.84	-88.01
11777	38.96	-94.73
11778	33.94	-118.41
11779	-37.80	144.99
11780	22.27	114.17
11781	22.28	114.16
11782	22.28	114.17
11783	51.92	4.48
11784	37.42	-122.08
11785	37.80	-122.40
11786	37.75	-122.42
11787	59.35	18.10
11788	59.33	18.06
11789	59.34	18.08
11790	59.32	18.07
11791	59.35	18.10
11792	59.36	17.96
11793	59.34	18.03
11794	59.36	17.98
11795	59.34	18.06
11796	59.33	18.03
11797	36.81	-119.77
11798	36.81	-119.77
11799	57.71	11.97
11800	55.61	12.98
11801	55.61	13.02
11802	55.61	12.98
11803	55.61	12.97
11804	59.32	18.07
11805	59.34	18.05
11806	59.33	18.06
11807	59.33	18.07
11808	59.31	18.09
11809	59.34	18.07
11810	64.75	20.95
11811	59.26	18.10
11812	62.39	17.32
11813	62.39	17.28
11814	62.39	17.31
11815	62.39	17.32
11816	50.96	7.00
11817	50.94	6.95
11818	50.94	6.96
11819	50.94	6.93
11820	55.60	13.00
11821	59.35	18.05
11822	59.30	18.08
11823	50.94	6.95
11824	50.94	6.98
11825	33.07	-97.08
11826	59.35	18.05
11827	50.73	-3.53
11828	50.73	-3.53
11829	53.49	-2.28
11830	53.34	-2.85
11831	59.35	18.04
11832	51.06	3.71
11833	59.34	18.06
11834	59.35	17.99
11835	59.38	17.94
11836	59.38	17.94
11837	41.50	-81.50
11838	51.88	0.25
11839	58.78	16.92
11840	51.96	7.62
11841	57.65	12.00
11842	57.69	11.91
11843	39.99	-83.06
11844	40.05	-82.92
11845	39.99	-83.04
11846	39.99	-83.04
11847	39.99	-83.05
11848	39.97	-83.00
11849	40.06	-82.92
11850	39.97	-83.05
11851	57.74	12.03
11852	57.73	12.02
11853	57.73	12.01
11854	57.73	12.01
11855	57.72	12.01
11856	57.72	12.00
11857	57.70	11.99
11858	57.70	11.99
11859	57.70	11.98
11860	57.70	11.99
11861	46.95	7.45
11862	47.41	8.60
11863	47.41	8.59
11864	47.36	8.52
11865	60.67	17.14
11866	41.80	12.25
11867	59.34	18.07
11868	50.49	12.14
11869	50.88	11.85
11870	37.80	-122.40
11871	59.33	18.06
11872	50.11	8.67
11873	50.12	8.65
11874	59.37	17.98
11875	40.01	-105.25
11876	45.54	-122.86
11877	45.55	-122.90
11878	45.54	-122.88
11879	50.37	8.75
11880	50.33	8.76
11881	50.93	5.37
11882	50.94	5.35
11883	32.96	-96.67
11884	59.47	18.10
11885	59.47	18.13
11886	59.40	18.04
11887	57.71	11.97
11888	24.74	46.66
11889	57.75	14.07
11890	59.65	17.92
11891	60.48	15.44
11892	60.48	15.44
11893	59.65	17.93
11894	50.82	-0.14
11895	49.79	9.93
11896	55.60	12.99
11897	55.57	12.93
11898	55.57	12.90
11899	55.60	12.98
11900	55.60	12.99
11901	55.58	12.99
11902	55.60	12.99
11903	30.48	-97.80
11904	30.27	-97.74
11905	58.59	16.19
11906	58.59	16.19
11907	58.59	16.19
11908	59.31	18.08
11909	51.52	-0.08
11910	51.53	-0.08
11911	55.61	13.00
11912	59.31	18.08
11913	59.31	18.09
11914	18.01	-66.56
11915	17.99	-66.61
11916	59.31	18.08
11917	41.28	-73.13
11918	30.41	-97.71
11919	50.83	-0.14
11920	33.03	-96.77
11921	37.16	-93.28
11922	36.67	-93.23
11923	37.58	-122.35
11924	37.58	-122.35
11925	37.52	-122.34
11926	37.56	-122.32
11927	56.16	15.58
11928	55.61	13.00
11929	55.61	13.00
11930	30.29	-81.39
11931	28.41	-80.63
11932	52.53	13.45
11933	29.55	-95.10
11934	59.34	18.04
11935	59.32	18.05
11936	30.37	-97.73
11937	30.42	-97.67
11938	30.41	-97.68
11939	30.41	-97.67
11940	59.32	18.07
11941	59.31	18.07
11942	48.82	9.18
11943	48.82	9.18
11944	48.81	9.21
11945	19.72	-155.06
11946	19.43	-155.26
11947	48.21	16.39
11948	48.21	16.37
11949	40.02	-105.28
11950	33.57	-117.83
11951	33.81	-117.92
11952	33.81	-117.92
11953	32.76	-97.10
11954	38.58	-121.50
11955	38.83	-77.19
11956	32.87	-96.77
11957	51.48	-0.02
11958	39.32	-84.43
11959	39.14	-84.51
11960	42.99	-81.25
11961	37.79	-122.41
11962	48.13	11.36
11963	47.60	-122.33
11964	42.48	-71.21
11965	40.72	-74.01
11966	40.71	-74.01
11967	33.78	-84.41
11968	33.80	-84.37
11969	33.74	-84.36
11970	39.93	-105.13
11971	40.15	-105.13
11972	35.47	-97.51
11973	32.71	-117.16
11974	32.71	-117.16
11975	32.72	-117.16
11976	33.92	-98.50
11977	37.68	-122.49
11978	37.75	-122.43
11979	37.67	-122.47
11980	38.90	-104.68
11981	31.15	121.80
11982	37.25	-121.88
11983	37.34	-121.91
11984	29.75	-95.38
11985	52.52	13.40
11986	36.62	-95.15
11987	48.20	16.37
11988	48.22	16.37
11989	48.25	16.37
11990	48.24	16.39
11991	29.82	-97.99
11992	35.46	-97.50
11993	27.94	-82.33
11994	27.94	-82.32
11995	35.65	-97.48
11996	59.31	18.08
11997	59.32	18.07
11998	29.59	-98.62
11999	37.69	-121.93
12000	37.70	-121.93
12001	37.97	-122.06
12002	34.04	-118.43
12003	34.04	-118.43
12004	42.88	-85.76
12005	42.96	-85.67
12006	59.34	18.07
12007	32.81	-96.75
12008	34.02	-118.45
12009	34.05	-118.24
12010	30.25	-97.77
12011	33.96	-83.38
12012	37.24	-121.96
12013	29.72	-95.39
12014	29.76	-95.42
12015	30.16	-95.46
12016	37.43	-122.17
12017	1.30	103.85
12018	1.30	103.85
12019	33.42	-86.70
12020	33.43	-86.71
12021	33.45	-86.73
12022	41.89	-87.63
12023	41.94	-87.65
12024	36.14	-86.78
12025	36.12	-86.78
12026	43.65	-79.38
12027	45.52	-122.68
12028	20.92	-156.69
12029	49.78	9.89
12030	49.79	10.03
12031	49.80	9.99
12032	35.70	139.77
12033	35.70	139.77
12034	36.07	-115.18
12035	51.48	11.97
12036	51.48	11.97
12037	51.47	11.99
12038	51.48	11.99
12039	51.49	11.93
12040	59.34	17.94
12041	53.58	9.96
