itemId	latitude	longitude
7642	-1.37	-48.44
7643	51.50	-0.09
7644	53.38	-1.46
7645	-23.63	-46.56
7646	20.63	-103.42
7647	20.67	-103.40
7649	41.08	29.02
7650	-23.51	-46.71
7651	-23.51	-46.69
7652	-23.50	-46.71
7653	40.29	-76.73
7654	40.04	-76.41
7655	40.30	-76.64
7657	-22.96	-43.17
7658	-22.91	-43.24
7659	-23.60	-46.61
7660	-23.60	-46.60
7661	-12.11	-77.03
7662	-12.02	-77.05
7663	-12.11	-77.03
7664	-33.41	-70.56
7665	-33.42	-70.60
7666	-33.45	-70.67
7667	37.52	140.40
7668	10.70	-61.55
7670	14.59	-60.98
7671	14.59	-60.98
7673	-33.39	-70.61
7675	56.13	-3.20
7676	35.66	139.54
7677	50.04	8.56
7678	49.48	8.47
7679	37.67	127.04
7680	35.41	136.76
7681	35.17	136.88
7683	53.48	-2.24
7685	-36.83	-73.05
7687	26.16	-80.33
7688	26.20	-80.16
7689	59.45	18.06
7690	-29.80	-51.15
7691	-29.80	-51.15
7692	-29.77	-51.14
7693	-29.79	-51.15
7694	38.41	27.03
7695	38.41	27.07
7696	38.41	27.03
7698	37.41	126.91
7699	37.41	126.91
7700	36.81	127.15
7701	36.79	127.10
7702	43.73	-79.72
7703	43.71	-79.73
7704	9.93	-84.08
7705	9.93	-84.08
7706	34.84	-82.23
7707	34.84	-82.23
7709	-33.39	-70.50
7710	-33.40	-70.51
7715	-33.44	-70.66
7716	-7.16	-34.85
7717	-7.17	-34.86
7718	-23.58	-46.67
7719	-3.12	-59.97
7720	-3.06	-59.91
7721	39.49	-0.47
7724	20.73	-103.35
7725	20.73	-103.35
7729	-23.51	-46.88
7730	38.88	-77.11
7731	38.88	-77.11
7733	38.46	27.14
7734	38.45	27.21
7735	26.16	-80.13
7737	26.17	-80.13
7738	4.76	-74.05
7739	37.53	126.90
7740	37.49	126.90
7741	-33.05	-71.42
7742	-33.05	-71.42
7743	19.53	-99.03
7744	-34.54	-58.44
7745	-15.76	-47.89
7746	36.90	-76.20
7747	43.33	12.74
7748	-8.06	-34.92
7749	-30.07	-51.24
7750	39.73	-104.99
7752	35.68	139.47
7753	36.06	139.26
7754	-8.06	-34.89
7755	-8.06	-34.89
7756	-8.09	-34.92
7757	-8.11	-34.92
7760	-6.22	106.81
7761	-6.19	106.81
7762	35.83	139.92
7765	-22.89	-43.28
7766	34.50	136.70
7767	34.48	136.82
7768	34.48	136.82
7769	7.08	125.61
7770	7.10	125.62
7772	1.49	124.84
7773	-33.41	-70.56
7774	-34.01	-70.70
7775	27.99	-82.39
7776	40.99	28.91
7777	40.98	28.82
7782	-1.44	-48.49
7783	25.80	-80.33
7784	25.80	-80.33
7785	25.67	-80.37
7786	-16.34	-71.57
7789	18.05	-76.77
7790	-33.94	151.17
7791	-33.91	151.22
7792	-20.26	-40.27
7793	-20.26	-40.29
7795	34.92	137.20
7796	34.84	137.33
7797	34.82	137.40
7798	28.10	-82.51
7799	35.67	139.82
7800	35.73	139.76
7801	-16.66	-49.26
7803	35.71	139.65
7804	35.70	139.56
7805	35.70	139.56
7806	-33.42	-70.58
7807	-33.55	-70.59
7808	40.47	-74.28
7809	40.29	-74.29
7810	-23.44	-46.79
7811	-23.59	-70.39
7813	-15.59	-56.06
7814	30.44	-84.27
7815	30.45	-84.26
7816	38.78	-90.51
7817	38.83	-90.51
7818	34.22	-119.05
7819	34.22	-119.11
7820	34.22	-119.17
7821	34.22	-119.17
7822	34.22	-119.16
7823	34.22	-119.14
7824	34.22	-119.09
7825	34.22	-119.05
7826	3.58	98.67
7829	49.91	8.49
7830	50.11	8.66
7832	-1.43	-48.46
7833	-1.45	-48.49
7836	-1.45	-48.47
7837	-1.45	-48.49
7839	-33.01	-71.55
7840	-33.05	-71.44
7841	2.50	102.86
7842	2.49	102.86
7843	41.17	29.56
7844	41.17	29.56
7845	40.74	-74.00
7846	40.74	-73.99
7847	40.74	-74.01
7848	-12.18	-77.01
7850	2.72	101.92
7851	2.69	101.97
7853	2.72	101.91
7855	-33.47	-70.63
7856	35.91	139.48
7857	35.91	139.48
7858	35.91	139.48
7859	-22.88	-43.37
7861	9.93	-84.06
7862	9.93	-84.07
7863	9.99	-84.12
7864	10.01	-84.14
7865	-23.59	-46.68
7866	-23.53	-46.63
7867	36.35	137.93
7868	36.30	137.94
7869	36.23	137.96
7871	35.26	139.66
7872	3.10	101.69
7873	-23.65	-70.40
7874	-23.66	-70.39
7875	43.12	131.88
7877	40.75	-73.99
7880	-30.03	-51.19
7882	-30.11	-51.26
7883	43.05	141.36
7884	43.06	141.36
7885	-23.60	-46.64
7886	-23.71	-46.69
7887	-23.62	-46.70
7888	35.70	139.70
7889	35.70	139.70
7890	-1.45	-48.49
7891	55.01	82.67
7893	20.94	-89.66
7894	19.55	-99.20
7895	19.51	-99.23
7896	19.51	-99.23
7897	-22.91	-43.31
7898	-33.56	-70.55
7899	-33.43	-70.61
7900	35.65	139.83
7901	35.66	139.82
7902	20.53	-103.30
7904	20.65	-103.32
7905	35.69	139.77
7906	35.73	139.77
7907	-23.54	-46.71
7908	-23.58	-46.68
7909	-5.84	-35.21
7911	-15.83	-48.04
7912	35.58	139.58
7913	35.61	139.73
7914	35.65	139.76
7915	35.65	139.76
7916	35.69	139.70
7917	35.69	139.69
7918	35.66	139.73
7919	-33.46	-70.60
7920	-33.42	-70.61
7921	-33.47	-70.60
7922	-33.45	-70.63
7923	25.92	-80.31
7924	26.07	-80.14
7925	-36.83	-73.05
7926	-36.83	-73.05
7928	34.87	138.32
7929	34.77	138.01
7930	1.47	103.75
7931	-34.57	-58.45
7932	-34.57	-58.44
7933	-34.61	-58.37
7934	-34.61	-58.38
7935	-34.61	-58.38
7936	-23.50	-46.45
7937	19.40	-99.27
7938	19.44	-99.21
7940	24.13	-110.28
7941	24.13	-110.34
7942	24.13	-110.31
7943	24.13	-110.31
7944	-33.43	-70.66
7945	35.34	139.45
7946	-30.08	-51.22
7947	-1.45	-48.48
7949	-1.45	-48.48
7950	-1.45	-48.48
7951	-1.45	-48.48
7952	-23.54	-46.56
7953	-23.55	-46.54
7954	-23.59	-46.60
7955	-29.91	-71.27
7956	-29.91	-71.26
7957	-29.92	-71.26
7959	19.45	-99.15
7960	3.07	101.60
7961	3.06	101.60
7963	28.22	-82.67
7965	9.91	-84.00
7967	36.88	-76.18
7968	36.84	-76.22
7969	3.19	101.70
7970	3.18	101.70
7971	3.14	101.71
7972	3.14	101.75
7973	3.19	101.70
7975	5.56	95.33
7976	5.52	95.42
7977	-12.10	-77.03
7978	41.05	28.99
7979	-23.01	-43.29
7980	-23.00	-43.30
7981	-23.01	-43.31
7982	-23.01	-43.29
7983	-23.56	-46.66
7984	-23.47	-46.58
7985	41.89	-87.62
7986	41.90	-87.63
7987	-23.59	-46.68
7988	-23.58	-46.67
7989	1.38	103.77
7990	1.39	103.76
7991	1.49	103.72
7992	1.54	103.63
7993	1.54	103.63
7994	34.65	134.99
7995	34.70	134.91
7996	34.70	134.91
7999	-8.67	115.23
8000	1.39	103.90
8001	1.40	103.91
8002	36.11	-115.15
8004	35.75	139.74
8005	-23.55	-46.77
8006	-23.57	-46.65
8010	33.37	130.49
8011	32.79	130.69
8012	33.59	130.42
8013	-1.46	-48.49
8014	-23.19	-46.87
8018	-33.67	-70.56
8019	-8.65	115.22
8020	-8.65	115.18
8022	-20.23	-70.14
8023	21.02	-89.58
8024	19.84	-90.54
8025	4.90	114.90
8026	4.89	114.89
8027	-33.04	-71.61
8028	-33.08	-71.56
8029	-33.13	-71.56
8033	42.71	-87.79
8034	43.06	-87.90
8035	-33.01	-71.55
8037	26.21	127.65
8038	31.15	121.80
8039	31.23	121.48
8041	5.42	100.34
8043	34.82	135.52
8044	35.71	139.76
8045	-12.06	-77.15
8047	35.47	139.62
8048	35.46	139.62
8049	14.49	120.98
8050	14.54	121.02
8051	14.59	121.07
8052	14.54	120.99
8053	4.67	-74.05
8057	39.74	-105.00
8058	39.74	-104.99
8059	35.65	139.91
8060	33.51	126.49
8061	35.71	139.81
8062	35.78	139.79
8063	-25.44	-54.59
8064	-25.54	-54.58
8065	-25.53	-54.57
8067	-8.63	115.27
8068	37.52	139.94
8069	37.52	139.92
8070	-1.45	-48.48
8071	-1.44	-48.49
8072	34.64	133.85
8073	34.65	133.89
8074	34.35	134.05
8075	34.67	133.92
8077	34.63	135.52
8078	34.63	135.52
8079	35.60	139.37
8080	35.63	139.54
8081	35.61	139.38
8082	35.90	-84.01
8083	4.67	-74.05
8084	42.09	-71.02
8085	42.09	-71.02
8086	35.65	139.74
8088	4.81	-75.74
8090	3.14	101.69
8091	3.04	101.55
8092	3.08	101.67
8093	19.04	-98.20
8094	35.63	139.64
8095	35.63	139.63
8096	35.66	139.70
8097	35.66	139.70
8098	-33.44	-70.64
8099	-33.44	-70.64
8100	-7.29	112.73
8101	-7.32	112.74
8102	-7.32	112.75
8103	-7.32	112.75
8106	3.07	101.58
8107	29.28	48.00
8109	29.27	47.99
8110	29.28	48.07
8111	-33.41	-70.60
8112	-33.40	-70.60
8113	-33.43	-70.65
8114	1.46	103.74
8115	1.37	103.85
8116	1.37	103.85
8117	1.37	103.84
8118	3.11	101.55
8120	3.07	101.53
8121	1.37	103.83
8122	1.37	103.83
8123	1.37	103.85
8124	-12.13	-77.02
8125	-12.05	-77.04
8127	-3.13	-60.02
8129	37.61	127.07
8130	37.56	126.94
8131	35.45	139.63
8132	38.73	139.82
8134	-5.14	119.42
8136	34.81	135.50
8137	34.71	135.51
8138	-40.57	-73.12
8139	35.18	137.11
8140	35.20	137.09
8141	-33.38	-70.55
8142	45.51	-122.68
8143	45.53	-122.66
8144	1.35	103.94
8145	1.37	103.97
8147	-23.67	-70.41
8148	35.66	139.58
8149	35.66	139.52
8150	-12.09	-76.97
8153	39.77	-86.18
8154	39.77	-86.16
8155	39.77	-86.18
8156	35.32	139.55
8157	35.34	139.55
8159	35.69	139.75
8160	35.69	139.75
8161	35.69	139.75
8162	35.69	139.75
8163	35.53	139.70
8164	35.32	139.55
8166	-23.57	-46.65
8167	35.63	139.63
8168	36.32	139.01
8169	35.68	139.76
8170	19.43	-99.14
8173	-7.21	-39.31
8176	43.13	-77.45
8177	43.16	-77.61
8178	-3.75	-38.52
8179	-3.74	-38.51
8181	-3.74	-38.49
8182	32.82	130.75
8183	32.78	130.76
8184	-8.72	115.19
8186	0.01	-51.07
8190	-3.73	-38.49
8191	-3.75	-38.54
8192	-12.06	-77.10
8193	-12.06	-77.12
8194	-25.43	-49.28
8195	-23.02	-45.55
8196	-23.04	-45.56
8197	35.82	139.88
8198	-39.28	-72.23
8199	-38.77	-72.64
8200	1.44	103.80
8201	1.43	103.78
8202	27.95	-82.53
8203	34.83	135.41
8204	35.00	135.77
8205	35.03	135.77
8206	35.03	135.78
8207	35.03	135.78
8208	34.72	135.48
8210	1.35	103.93
8211	-33.44	-70.64
8212	33.24	131.62
8214	-12.06	-77.12
8215	-12.10	-77.04
8216	-3.79	-38.48
8217	35.24	136.99
8218	35.14	136.90
8219	35.14	136.90
8220	-6.94	107.62
8221	-33.43	-70.61
8222	35.60	139.61
8223	35.33	139.35
8224	35.62	139.43
8225	35.62	139.43
8226	39.73	141.12
8229	4.63	-74.14
8231	4.63	-74.15
8234	-20.46	-54.62
8235	-20.47	-54.59
8236	-33.44	-70.63
8237	-22.91	-43.18
8238	-22.87	-43.17
8239	-22.89	-43.13
8240	-22.89	-43.19
8241	33.97	-118.21
8244	-5.07	-42.77
8246	38.99	-76.55
8247	38.91	-77.03
8248	39.02	-76.93
8249	36.09	140.08
8250	35.66	139.76
8251	-25.44	-49.28
8252	-25.44	-49.28
8253	-33.47	-70.58
8254	-33.41	-70.54
8255	-33.61	-70.88
8256	-33.61	-70.90
8257	-33.49	-70.52
8258	-6.12	106.79
8259	-6.11	106.76
8260	-36.82	-73.04
8261	38.16	140.90
8262	38.26	140.88
8263	38.26	140.88
8264	19.43	-99.08
8265	34.13	-118.05
8267	-3.11	-60.01
8268	-3.10	-60.01
8269	-3.09	-60.00
8270	-3.10	-60.02
8272	-30.06	-51.17
8273	-3.11	-60.02
8274	-3.09	-59.99
8275	-33.41	-70.55
8276	3.12	101.73
8277	3.04	101.52
8278	35.49	139.45
8279	36.47	139.84
8280	20.97	-89.62
8281	21.15	-86.82
8282	-1.46	-48.48
8284	14.64	121.04
8287	14.59	121.06
8288	34.67	135.52
8289	34.66	135.51
8290	3.06	101.62
8291	1.38	103.74
8292	1.39	103.74
8293	35.52	140.31
8294	35.61	139.62
8295	35.68	139.74
8297	35.67	139.74
8298	35.85	139.65
8299	36.25	139.53
8300	36.19	139.53
8301	35.69	139.70
8302	35.58	139.37
8306	35.59	139.59
8307	35.69	139.70
8308	34.70	135.50
8309	34.68	135.49
8310	34.80	135.56
8311	34.81	135.50
8312	10.22	-67.97
8313	34.67	135.50
8314	41.98	-91.64
8315	41.89	-91.70
8316	-2.56	-44.31
8319	-2.50	-44.29
8320	35.70	139.77
8323	9.91	-84.52
8325	-33.46	-70.63
8326	33.80	-84.41
8327	-23.68	-70.41
8328	-23.65	-70.40
8329	-33.43	-70.58
8330	-33.41	-70.57
8331	-1.46	-48.49
8332	-39.81	-73.25
8334	-39.82	-73.25
8336	38.76	-9.11
8339	35.63	139.74
8341	-0.25	-78.51
8343	-33.03	-71.56
8345	-33.44	-70.64
8346	35.60	139.72
8347	35.40	139.31
8348	35.45	139.39
8351	-33.42	-70.61
8354	-3.09	-60.00
8355	4.93	114.94
8356	41.15	-73.49
8357	41.15	-73.50
8358	41.15	-73.49
8360	3.14	101.70
8361	33.45	-86.73
8362	33.43	-86.81
8363	1.43	103.83
8364	1.43	103.83
8369	-33.02	-71.55
8370	-8.65	115.20
8371	-8.65	115.21
8372	-8.60	115.22
8373	35.73	139.51
8374	-7.31	112.77
8377	-1.36	-48.41
8379	35.76	139.63
8380	35.47	139.62
8381	34.69	135.70
8385	37.90	139.07
8386	37.92	139.06
8387	-23.55	-46.61
8388	43.09	141.53
8390	21.42	-157.75
8391	0.01	-51.06
8393	35.68	140.00
8394	35.72	139.93
8395	35.61	140.10
8397	-25.39	-49.24
8398	-25.38	-49.22
8399	35.29	139.57
8400	-6.22	106.87
8401	-33.37	-70.58
8402	-33.42	-70.61
8403	20.65	-87.08
8404	20.65	-87.08
8405	-15.80	-47.88
8407	-36.60	-72.11
8408	-36.79	-73.07
8409	-37.79	144.96
8410	-6.89	107.60
8414	-33.45	-70.65
8415	-33.43	-70.54
8416	3.22	101.72
8417	3.20	101.74
8418	3.17	101.73
8419	3.16	101.71
8420	3.16	101.71
8421	3.16	101.71
8422	3.16	101.71
8423	3.23	101.70
8424	3.16	101.72
8425	35.62	140.10
8426	32.84	-96.85
8427	29.43	-98.49
8428	37.50	127.03
8429	37.49	127.03
8430	37.48	127.03
8434	-33.85	151.21
8436	3.59	98.69
8437	35.79	139.69
8438	-33.44	-70.67
8439	35.60	139.62
8442	38.26	140.88
8444	-10.19	123.59
8445	-33.49	-70.58
8446	-6.87	107.58
8447	34.09	-118.13
8448	33.94	-118.18
8450	-34.54	-58.48
8451	-34.52	-58.49
8452	19.36	-99.28
8453	-6.17	106.79
8455	-6.17	106.78
8457	-20.21	-70.15
8458	-6.26	106.80
8459	-6.23	106.80
8460	-6.23	106.80
8461	-6.23	106.75
8462	-6.11	106.70
8464	0.04	-51.06
8465	-33.49	-70.67
8466	-33.45	-70.67
8467	-33.46	-70.67
8468	-33.45	-70.67
8469	38.25	140.33
8470	38.25	140.33
8471	-22.88	-43.10
8472	-22.88	-43.10
8473	30.39	-87.07
8477	30.39	-87.06
8478	19.36	-99.17
8479	19.36	-99.17
8480	19.47	-99.19
8481	-33.04	-71.61
8482	35.68	139.77
8483	35.68	139.77
8484	35.15	136.93
8485	35.16	136.91
8486	35.16	136.91
8489	-7.02	-37.28
8491	13.72	100.57
8492	13.72	100.57
8493	35.17	136.88
8494	35.17	136.88
8495	-33.44	-70.65
8496	-33.44	-70.65
8497	-33.44	-70.64
8498	-33.45	-70.67
8499	39.91	32.87
8500	35.55	139.74
8501	35.70	139.79
8502	35.59	139.73
8503	35.63	139.74
8504	13.71	100.41
8505	20.65	-103.42
8506	20.65	-103.42
8507	20.64	-103.42
8508	20.57	-103.29
8509	-33.46	-70.63
8510	-33.39	-70.61
8511	8.99	-79.51
8512	-1.42	-48.49
8513	-1.38	-48.44
8514	-33.48	-70.75
8515	-33.41	-70.57
8517	8.98	-79.52
8518	9.03	-79.48
8519	9.03	-79.52
8520	-33.42	-70.61
8521	-33.51	-70.56
8522	-33.41	-70.61
8523	-33.39	-70.62
8524	-33.40	-70.64
8525	14.04	100.61
8526	13.99	100.62
8527	14.04	100.61
8530	0.46	101.45
8531	35.67	139.76
8532	33.59	130.39
8533	19.41	-99.17
8535	-1.45	-48.50
8536	35.75	139.84
8537	35.75	139.86
8538	3.00	101.79
8539	3.13	101.71
8540	3.13	101.72
8541	3.11	101.71
8542	3.08	101.71
8543	2.98	101.79
8544	37.60	127.14
8545	37.52	126.97
8546	35.71	139.94
8547	35.69	139.73
8548	35.70	139.68
8549	35.68	139.77
8550	-23.56	-46.66
8551	-23.54	-46.65
8552	-8.64	115.21
8553	-8.70	115.22
8554	42.48	-71.21
8556	34.47	135.38
8557	41.08	29.03
8559	-33.44	-70.66
8561	35.86	139.52
8563	-33.38	-70.57
8564	-1.45	-48.48
8565	-1.45	-48.50
8566	-12.96	-38.46
8567	-9.65	-35.71
8568	49.26	-123.07
8569	49.24	-123.03
8570	3.17	101.71
8571	3.14	101.69
8572	35.70	139.77
8573	35.70	139.78
8574	35.44	139.66
8575	35.44	139.66
8576	35.44	139.65
8577	35.44	139.65
8578	35.64	139.70
8579	36.14	-115.24
8580	-33.45	-70.68
8581	-33.45	-70.69
8582	41.05	29.03
8583	37.39	127.11
8585	-7.26	112.75
8586	-7.33	112.78
8587	19.38	-99.26
8588	19.44	-99.21
8589	41.05	28.90
8592	35.45	-80.89
8593	35.33	-80.73
8595	-8.66	115.20
8596	-8.67	115.23
8597	-25.30	-57.58
8599	9.01	-79.47
8600	40.74	-73.99
8601	36.07	-115.24
8602	34.78	135.47
8603	34.69	135.50
8604	34.70	135.50
8605	34.70	135.50
8606	34.78	135.46
8607	-12.02	-77.11
8608	-12.02	-77.11
8609	-12.12	-77.03
8610	-12.13	-77.04
8611	1.31	103.85
8612	1.31	103.86
8613	1.40	103.90
8614	35.73	139.74
8616	-33.42	-70.66
8617	-34.02	-70.70
8618	-33.44	-70.61
8619	-6.19	106.79
8620	-6.28	106.71
8621	44.95	-93.24
8622	-1.46	-48.49
8625	-25.43	-49.28
8626	-25.44	-49.27
8627	-25.45	-49.27
8628	-25.43	-49.27
8629	-25.44	-49.27
8630	-3.77	-38.56
8631	35.65	140.04
8632	35.66	139.76
8633	35.56	139.57
8634	37.54	126.95
8637	3.58	98.67
8638	35.70	139.78
8639	-34.93	138.60
8640	19.16	-96.12
8641	34.70	137.73
8642	35.17	136.88
8643	34.98	135.76
8644	34.99	135.76
8645	35.00	135.76
8646	35.17	136.88
8647	38.28	140.87
8648	38.26	140.87
8649	14.55	121.04
8650	35.75	139.57
8651	35.77	139.52
8652	35.73	139.42
8653	-5.09	-42.81
8654	-5.07	-42.79
8655	35.67	139.75
8657	1.36	103.99
8658	1.39	103.90
8659	1.40	103.85
8661	1.33	103.95
8662	1.36	103.99
8663	1.40	103.90
8664	36.55	140.63
8665	36.57	140.64
8666	36.38	140.42
8667	36.38	140.41
8668	34.61	135.47
8669	-3.08	-60.01
8671	-23.49	-46.73
8672	-33.45	-70.59
8673	-33.43	-70.53
8677	-33.43	-70.77
8678	-33.48	-70.75
8679	-1.45	-48.48
8680	-1.45	-48.48
8682	0.04	-51.06
8683	36.91	30.80
8684	-33.44	-70.64
8685	-33.44	-70.66
8687	-6.87	107.63
8688	-6.89	107.60
8689	-15.87	-47.92
8690	9.98	-84.09
8691	9.98	-84.09
8692	35.73	139.71
8693	35.73	139.71
8694	35.69	139.77
8695	35.69	139.77
8696	35.68	139.79
8697	35.68	139.79
8698	35.87	139.51
8700	35.76	139.53
8701	35.69	139.71
8702	3.08	101.49
8703	35.76	140.39
8704	43.08	-87.88
8705	43.07	-87.88
8706	43.04	-87.92
8707	9.95	-84.11
8708	9.93	-84.06
8709	4.36	100.96
8710	4.36	100.96
8711	-1.44	-48.46
8714	36.21	139.53
8715	36.17	139.53
8717	36.29	139.38
8718	43.26	-79.87
8719	43.25	-79.87
8720	3.08	101.60
8721	-33.42	-70.59
8722	34.95	135.16
8723	34.82	135.41
8724	19.40	-99.24
8726	19.41	-99.24
8727	35.75	139.59
8728	35.74	139.76
8729	35.72	139.73
8730	35.71	139.73
8733	-3.12	-59.98
8734	-3.11	-60.01
8735	-34.17	-70.72
8736	-12.11	-77.04
8737	35.68	139.77
8738	36.58	136.65
8739	36.58	136.65
8740	36.53	136.61
8741	-23.59	-46.72
8742	35.56	139.59
8743	0.04	-51.06
8747	36.12	-115.15
8749	19.35	-99.16
8750	19.30	-99.14
8752	2.71	101.94
8753	3.59	98.69
8754	19.42	-99.19
8755	19.42	-99.18
8756	19.48	-99.12
8757	35.57	139.74
8758	35.55	139.74
8759	35.04	-85.15
8760	35.81	-83.99
8763	-8.12	-34.90
8764	35.87	139.93
8765	-19.91	-43.93
8767	39.30	-76.44
8768	39.28	-76.55
8770	39.31	-76.48
8772	39.31	-76.45
8773	35.70	140.09
8774	35.70	139.99
8775	35.67	139.92
8776	35.71	139.96
8777	35.68	140.02
8781	41.93	-87.65
8782	41.98	-87.66
8783	41.98	-87.66
8784	42.02	-87.67
8785	-5.11	-42.81
8787	25.78	-80.22
8790	-8.80	115.17
8791	11.97	121.92
8792	11.96	121.92
8793	-6.90	107.62
8794	41.78	-88.21
8795	-27.60	-48.52
8797	-33.01	-71.55
8798	-33.42	-70.60
8799	-33.46	-70.58
8800	-33.47	-70.58
8801	37.54	127.12
8802	37.54	127.12
8803	37.51	127.10
8804	37.51	127.07
8805	37.51	127.07
8806	37.51	127.06
8807	37.51	127.06
8808	37.51	127.06
8809	37.54	127.12
8810	37.54	127.13
8811	37.54	127.13
8812	-7.27	112.76
8813	-7.27	112.77
8815	35.45	139.63
8816	35.45	139.63
8817	35.91	139.62
8818	-33.05	-71.62
8819	-33.04	-71.59
8820	-33.04	-71.59
8821	40.26	-76.88
8823	-12.09	-77.05
8825	3.06	101.62
8828	14.62	121.06
8829	-33.04	-71.62
8831	-33.01	-71.54
8832	9.99	-84.18
8833	35.46	139.63
8834	-19.93	-43.95
8835	-19.96	-43.94
8836	-19.97	-43.94
8837	-12.09	-77.02
8838	-12.13	-77.02
8839	-12.14	-77.02
8840	-12.14	-77.02
8841	-12.13	-77.00
8843	-15.79	-47.90
8844	-15.82	-47.91
8845	-12.10	-77.02
8846	-33.45	-70.68
8849	-33.43	-70.63
8850	-3.12	-60.02
8851	-3.13	-60.03
8856	38.27	140.87
8857	37.52	140.38
8858	41.92	-88.12
8859	-1.46	-48.47
8860	3.12	101.64
8861	3.11	101.64
8862	2.21	102.27
8863	14.55	121.02
8864	14.42	121.03
8865	35.70	139.77
8866	35.45	139.67
8868	-23.56	-46.69
8870	25.78	-100.12
8871	25.64	-100.31
8872	13.82	100.45
8873	-6.91	107.61
8874	-6.91	107.61
8875	-12.15	-76.98
8876	31.58	130.54
8877	31.87	131.44
8878	31.92	131.43
8879	44.98	-93.28
8880	44.98	-93.28
8881	-12.11	-77.03
8882	-12.08	-77.04
8884	-23.30	-45.96
8886	35.52	139.63
8887	35.51	139.62
8888	13.71	-89.21
8890	2.91	101.47
8892	-23.52	-46.63
8894	21.16	-86.85
8895	39.80	141.14
8896	39.80	141.14
8897	39.72	141.14
8898	39.74	141.13
8899	-33.43	-70.63
8901	-33.43	-70.63
8904	0.03	-51.07
8906	19.03	-98.23
8907	-6.28	106.67
8908	-6.27	106.75
8909	-6.27	106.75
8913	-6.91	107.61
8914	-6.91	107.61
8915	3.08	101.59
8916	-33.44	-70.65
8917	13.73	100.53
8918	13.76	100.50
8919	-30.05	-51.23
8920	-6.90	107.59
8921	29.33	47.96
8922	29.34	47.96
8923	29.34	47.96
8925	35.68	139.77
8926	35.67	139.76
8927	34.69	135.51
8928	34.69	135.51
8929	34.69	135.51
8930	34.70	135.51
8931	34.69	135.51
8932	9.85	-84.32
8933	-33.40	-70.69
8934	-33.41	-70.68
8937	35.55	139.67
8938	35.76	139.73
8939	35.55	139.67
8940	29.73	-95.43
8941	29.73	-95.44
8942	-25.53	-49.33
8944	35.66	139.76
8945	35.65	140.07
8946	-25.43	-49.25
8947	-7.98	112.63
8948	-12.09	-77.03
8949	35.70	139.74
8950	-33.45	-70.64
8951	10.02	-84.21
8952	3.08	101.71
8954	-3.75	-38.50
8955	-3.75	-38.50
8957	-3.75	-38.50
8958	-3.78	-38.56
8960	-3.74	-38.49
8961	13.73	100.53
8962	28.37	-81.55
8963	28.37	-81.55
8965	34.58	135.52
8966	34.65	135.51
8967	35.69	139.80
8968	35.66	139.77
8969	35.67	139.77
8970	3.06	101.62
8971	35.61	139.36
8972	35.44	139.38
8973	19.30	-99.13
8974	37.32	-121.90
8975	-6.19	106.82
8976	35.69	139.71
8977	41.96	-87.78
8978	41.95	-87.81
8979	41.95	-87.81
8980	37.53	127.01
8981	-6.95	107.66
8982	-6.94	107.66
8984	-12.12	-77.03
8985	-12.12	-77.03
8986	3.06	101.60
8987	35.05	136.00
8988	35.27	136.26
8989	35.27	136.26
8990	-38.74	-72.59
8993	33.85	-84.36
8994	-23.96	-46.34
8995	20.54	-97.47
8996	-33.45	-70.64
8998	19.44	-99.22
8999	34.67	135.44
9000	34.67	135.44
9001	34.67	135.44
9003	-25.42	-49.26
9004	34.75	135.36
9006	9.84	-83.87
9007	-33.00	-71.19
9008	35.43	139.56
9009	39.54	-119.87
9010	39.53	-119.81
9011	39.53	-119.81
9019	36.92	30.66
9020	38.52	30.22
9021	38.79	30.51
9022	35.17	136.91
9023	33.82	-116.51
9024	33.80	-116.52
9025	3.14	101.74
9027	-30.03	-51.23
9028	-30.03	-51.23
9029	-30.11	-51.23
9030	35.70	139.73
9031	35.76	139.81
9032	-8.11	-35.02
9033	-8.12	-35.10
9034	-8.17	-34.92
9035	-33.43	-70.64
9036	-33.43	-70.64
9037	35.69	139.83
9038	35.69	139.70
9039	35.69	139.70
9040	35.72	139.93
9041	35.80	139.44
9042	19.29	-99.64
9043	3.16	101.61
9044	3.16	101.61
9045	3.20	101.61
9049	-12.12	-77.03
9050	-12.22	-76.98
9052	3.07	101.59
9053	3.07	101.59
9055	-1.44	-48.49
9056	13.77	100.63
9058	-33.04	-71.63
9059	-3.77	-38.48
9060	-3.75	-38.49
9061	3.16	101.70
9062	3.16	101.70
9063	3.16	101.72
9064	3.15	101.69
9065	-2.17	-79.90
9066	-2.24	-79.90
9067	3.05	101.59
9068	-30.02	-51.16
9069	-30.04	-51.22
9070	35.69	139.71
9071	34.69	133.82
9072	34.67	133.92
9073	19.32	-99.14
9076	-22.95	-43.18
9079	-8.68	115.22
9080	-8.63	115.25
9081	34.75	135.53
9082	34.81	135.34
9083	34.81	135.34
9085	-12.09	-77.00
9086	33.83	130.93
9087	-33.45	-70.64
9088	-33.45	-70.67
9089	-33.45	-70.60
9090	-12.11	-77.03
9092	-12.14	-77.02
9093	-33.41	-70.60
9094	-33.45	-70.62
9095	-12.06	-77.03
9096	-12.06	-77.04
9097	9.94	-84.15
9098	35.71	139.84
9099	35.68	139.69
9100	35.69	139.70
9101	35.71	139.85
9103	-33.45	-70.65
9104	-7.16	-78.52
9105	-33.45	-70.65
9106	-33.45	-70.65
9107	-33.45	-70.65
